TITLE,AUTHOR,FILEPATH
"Encyclopaedia Britannica, 11th Edition, Volume 7, Slice 5",['Various'],./data/3/2/2/9/32294/32294.txt
"Women of England, Volume 9 (of 10)",['Burleigh James Bartlett'],./data/3/2/2/9/32299/32299.txt
The Dog,"['Dinks', 'Mayhew', 'Hutchinson']",./data/3/2/3/0/32300/32300.txt
Indian Child Life,['Edwin Willard Deming'],./data/3/2/3/0/32301/32301.txt
The Destroying Angel,['Louis Joseph Vance'],./data/3/2/3/0/32302/32302.txt
Pastoral Affair,['Charles A. Stearns'],./data/3/2/3/0/32303/32303.txt
A Brief Account of Radio-activity,['Francis Preston Venable'],./data/3/2/3/0/32307/32307.txt
"Library of the World's Best literature, Ancient and Modern, Vol. 12",['Various'],./data/3/2/3/0/32308/32308.txt
Practical High School Speller,['Various'],./data/3/2/3/0/32309/32309-0.txt
Practical High School Speller,['Various'],./data/3/2/3/0/32309/32309.txt
Dorothy at Oak Knowe,['Evelyn Raymond'],./data/3/2/3/1/32310/32310.txt
A Soldier's Trial,['Charles King'],./data/3/2/3/1/32311/32311.txt
Janice Day,['Helen Beecher Long'],./data/3/2/3/1/32312/32312.txt
"The Esperantist, Vol. 1, No. 6",['Various'],./data/3/2/3/1/32313/32313-0.txt
"The Esperantist, Vol. 1, No. 6",['Various'],./data/3/2/3/1/32313/32313.txt
The Honored Prophet,['William E. Bentley'],./data/3/2/3/1/32316/32316.txt
The World with a Thousand Moons,['Edmond Hamilton'],./data/3/2/3/1/32317/32317.txt
Greek Women,['Mitchell Carroll'],./data/3/2/3/1/32318/32318.txt
The Trail of the Sandhill Stag,['Ernest Seton-Thompson'],./data/3/2/3/1/32319/32319.txt
The Art of Illustration,['Henry Blackburn'],./data/3/2/3/2/32320/32320.txt
The Book,['Michael Shaara'],./data/3/2/3/2/32321/32321.txt
The Boy With the U.S. Miners,['Francis Rolt-Wheeler'],./data/3/2/3/2/32322/32322-0.txt
The Boy With the U.S. Miners,['Francis Rolt-Wheeler'],./data/3/2/3/2/32322/32322.txt
Northern Diamonds,['Frank Lillie Pollock'],./data/3/2/3/2/32323/32323.txt
"Sam, This is You",['William Fitzgerald Jenkins'],./data/3/2/3/2/32324/32324.txt
The Adventures of Huckleberry Finn,['Mark Twain'],./data/3/2/3/2/32325/32325.txt
Tales of Troy and Greece,['Andrew Lang'],./data/3/2/3/2/32326/32326.txt
The Seventh Order,['Gerald Allan Sohl'],./data/3/2/3/2/32327/32327.txt
Methods of Authors,['Hugo Erichsen'],./data/3/2/3/2/32328/32328.txt
Guy in the Jungle,['William Murray Graydon'],./data/3/2/3/2/32329/32329.txt
"A Struggle for Rome, Vol. 2 (of 3)",['Felix Dahn'],./data/3/2/3/3/32330/32330.txt
Dave Dawson at Casablanca,['Robert Sydney Bowen'],./data/3/2/3/3/32331/32331.txt
Waterloo,['Hilaire Belloc'],./data/3/2/3/3/32332/32332.txt
Voyage of the Paper Canoe,['Nathaniel H. Bishop'],./data/3/2/3/3/32333/32333.txt
Jacko and Jumpo Kinkytail,['Howard R. Garis'],./data/3/2/3/3/32334/32334.txt
The Old Soldiers Story,['James Whitcomb Riley'],./data/3/2/3/3/32335/32335.txt
Maid Sally,['Harriet A. Cheever'],./data/3/2/3/3/32336/32336.txt
Belcaro,['Vernon Lee'],./data/3/2/3/3/32337/32337.txt
Toilers of the Sea,['Victor Hugo'],./data/3/2/3/3/32338/32338.txt
Brink of Madness,['Walter J. Sheldon'],./data/3/2/3/3/32339/32339.txt
The Counterpane Fairy,['Katharine Pyle'],./data/3/2/3/3230/3230.txt
The Rifle and The Hound in Ceylon,['Samuel White Baker'],./data/3/2/3/3231/3231.txt
Songs of the Ridings,[' F.W. Moorman'],./data/3/2/3/3232/3232.txt
In the Heart of Africa,['Samuel White Baker'],./data/3/2/3/3233/3233.txt
The Letters of Pliny the Younger,['Pliny the Younger'],./data/3/2/3/3234/3234.txt
A First Year in Canterbury Settlement,['Samuel Butler'],./data/3/2/3/3235/3235.txt
Mr. Bonaparte of Corsica,['John Kendrick Bangs'],./data/3/2/3/3236/3236.txt
The Garotters,['William D. Howells'],./data/3/2/3/3237/3237-0.txt
Poems of Cheer,['Ella Wheeler Wilcox'],./data/3/2/3/3238/3238-0.txt
The Puppet Crown,['Harold MacGrath'],./data/3/2/3/3239/3239.txt
The O'Donoghue,['Charles James Lever'],./data/3/2/3/4/32340/32340.txt
"Davenport Dunn, Volume 1 (of 2)",['Charles James Lever'],./data/3/2/3/4/32341/32341.txt
"Davenport Dunn, Volume 2 (of 2)",['Charles James Lever'],./data/3/2/3/4/32342/32342.txt
An Englishman in Paris,['Albert D.  Vandam'],./data/3/2/3/4/32343/32343.txt
Pet Farm,['Roger Dee'],./data/3/2/3/4/32344/32344.txt
The Animated Pinup,['Lewis Parker'],./data/3/2/3/4/32345/32345.txt
Keep Your Shape,['Robert Sheckley'],./data/3/2/3/4/32346/32346.txt
Time Fuze,['Gordon Randall Garrett'],./data/3/2/3/4/32347/32347.txt
"Noteworthy Records of Bats From Nicaragua, with a Checklist of the Chiropteran Fauna of the Country",['J. Knox Jones'],./data/3/2/3/5/32350/32350.txt
Voyage To Eternity,['Milton Lesser'],./data/3/2/3/5/32351/32351.txt
Punch - Volume 25 (Jul-Dec 1853),['Various'],./data/3/2/3/5/32352/32352.txt
The Mind Digger,['Winston Marks'],./data/3/2/3/5/32353/32353.txt
The Boy Scouts in the Rockies,['Herbert Carter'],./data/3/2/3/5/32354/32354.txt
With the Children on Sunday,['Sylvanus Stall'],./data/3/2/3/5/32355/32355.txt
Roman Women,['Alfred Brittain'],./data/3/2/3/5/32356/32356.txt
"Lulu's Library, Volume II",['Louisa M. Alcott'],./data/3/2/3/5/32357/32357.txt
Sinister Paradise,['Robert Moore Williams'],./data/3/2/3/5/32359/32359.txt
The Holes Around Mars,['Jerome Bixby'],./data/3/2/3/6/32360/32360.txt
The Prophetic Camera,['John McGreevey'],./data/3/2/3/6/32361/32361.txt
"Lives of the Most Eminent Painters, Sculptors & Architects",['Giorgio Vasari'],./data/3/2/3/6/32362/32362.txt
Ten Girls from History,['Kate Dickinson Sweetser'],./data/3/2/3/6/32363/32363.txt
A Boy Knight,['Martin J.  Scott'],./data/3/2/3/6/32365/32365.txt
Outlines of dairy bacteriology,['H.L. Russell'],./data/3/2/3/6/32367/32367.txt
Peerless Prestidigitation,['Herbert De Caston'],./data/3/2/3/6/32368/32368.txt
"Graham's Magazine, Vol XXXIII, No. 6, December 1848",['Various'],./data/3/2/3/6/32369/32369.txt
Secret Diplomatic History of The Eighteenth Century,['Karl Marx'],./data/3/2/3/7/32370/32370.txt
The Bonadventure,['Edmund Blunden'],./data/3/2/3/7/32371/32371.txt
Dickens's Children,['Jessie Willcox Smith'],./data/3/2/3/7/32372/32372.txt
The Golden Treasury,['Various'],./data/3/2/3/7/32373/32373-0.txt
The Golden Treasury,['Various'],./data/3/2/3/7/32373/32373.txt
Dick Hamilton's Fortune,['Howard R. Garis'],./data/3/2/3/7/32374/32374.txt
Shan Folk Lore Stories from the Hill and Water Country,['William C. Griggs'],./data/3/2/3/7/32375/32375.txt
Notes on Stable Management in India and the Colonies,['Joshua A. Nunn'],./data/3/2/3/7/32376/32376-0.txt
Notes on Stable Management in India and the Colonies,['Joshua A. Nunn'],./data/3/2/3/7/32376/32376.txt
"A Struggle for Rome, v. 3",['Felix Dahn'],./data/3/2/3/7/32377/32377.txt
Old Friends and New,['Sarah Orne Jewett'],./data/3/2/3/8/32382/32382.txt
Two Wyoming Girls and Their Homestead Claim,['Carrie L. Marshall'],./data/3/2/3/8/32383/32383.txt
"An Humble Proposal to the People of England, for the Increase of their Trade, and Encouragement of Their Manufactures",['Daniel Defoe'],./data/3/2/3/8/32384/32384.txt
The New Warden,['Mrs. David G. Ritchie'],./data/3/2/3/8/32388/32388.txt
Favorite Fairy Tales,['Various'],./data/3/2/3/8/32389/32389.txt
Black Man's Burden,['Dallas McCord Reynolds'],./data/3/2/3/9/32390/32390.txt
Notes on Agriculture in Cyprus and Its Products,['William Bevan'],./data/3/2/3/9/32392/32392.txt
Toby Tyler,['James Otis'],./data/3/2/3/9/32393/32393.txt
The Torch Bearer,['Reina Melcher Marquis'],./data/3/2/3/9/32394/32394.txt
No Strings Attached,['Lester del Rey'],./data/3/2/3/9/32395/32395.txt
Oogie Finds Love,['Berkeley Livingston'],./data/3/2/3/9/32396/32396.txt
Visits To Monasteries in the Levant,['Robert Curzon'],./data/3/2/3/9/32397/32397-0.txt
Visits To Monasteries in the Levant,['Robert Curzon'],./data/3/2/3/9/32397/32397.txt
Brood of the Dark Moon,['Charles Willard Diffin'],./data/3/2/3/9/32398/32398.txt
Reminiscences,['Hans Mattson'],./data/3/2/3/9/32399/32399.txt
Moran of the Lady Letty,['Frank Norris'],./data/3/2/321/321.txt
St. Ives,['Robert Louis Stevenson'],./data/3/2/322/322-0.txt
St. Ives,['Robert Louis Stevenson'],./data/3/2/322/322.txt
Verses 1889-1896,['Rudyard Kipling'],./data/3/2/323/323.txt
A Knight of the Cumberland,['John Fox Jr.'],./data/3/2/324/324.txt
Steep Trails,['John Muir'],./data/3/2/326/326.txt
The Princess Aline,['Richard Harding Davis'],./data/3/2/327/327.txt
A Heap o' Livin',['Edgar A. Guest'],./data/3/2/328/328.txt
Island Nights' Entertainments,['Robert Louis Stevenson'],./data/3/2/329/329-0.txt
Paper and Printing Recipes,['J. Sawtelle  Ford'],./data/3/2/4/0/32400/32400.txt
The Girls of Hillcrest Farm,['Amy Bell Marlowe'],./data/3/2/4/0/32401/32401.txt
Human Error,['Raymond F. Jones'],./data/3/2/4/0/32403/32403.txt
Second Thoughts are Best: Or a Further Improvement of a Late Scheme to Prevent Street Robberies,['Daniel Defoe'],./data/3/2/4/0/32404/32404.txt
Augusta Triumphans,['Daniel Defoe'],./data/3/2/4/0/32405/32405.txt
The City Curious,['Jean de Bosschère'],./data/3/2/4/0/32406/32406.txt
Fair and Warmer,['E.G. von Wald'],./data/3/2/4/0/32407/32407.txt
Marie Antoinette and the Downfall of Royalty,['Imbert de Saint-Amand'],./data/3/2/4/0/32408/32408.txt
Seeds of Pine,['Janey Canuck'],./data/3/2/4/0/32409/32409.txt
No Shield from the Dead,['Gordon Rupert Dickson'],./data/3/2/4/1/32410/32410.txt
Queen of the Flaming Diamond,['Leroy Yerxa'],./data/3/2/4/1/32411/32411.txt
The Black Tide,['Arthur G. Stangland'],./data/3/2/4/1/32412/32412.txt
At the Post,['Horace Leonard Gold'],./data/3/2/4/1/32413/32413.txt
Home Pork Making,['A.W. Fulton'],./data/3/2/4/1/32414/32414.txt
The Nursery Rhymes of England,['Various'],./data/3/2/4/1/32415/32415.txt
Way of a Rebel,['Walter M. Miller'],./data/3/2/4/1/32416/32416.txt
The Girl from Arizona,['Nina Rhoades'],./data/3/2/4/1/32417/32417.txt
Oriental Women,['Pollard'],./data/3/2/4/1/32418/32418.txt
The Constant Couple,['George Farquhar'],./data/3/2/4/1/32419/32419.txt
A Yankee Flier with the R.A.F.,['Rutherford G. Montgomery'],./data/3/2/4/2/32420/32420.txt
A Man of the World,['Annie Payson Call'],./data/3/2/4/2/32421/32421.txt
Three Prize Essays on American Slavery,['R.B. Thurston'],./data/3/2/4/2/32422/32422-0.txt
Three Prize Essays on American Slavery,['R.B. Thurston'],./data/3/2/4/2/32422/32422.txt
"Encyclopaedia Britannica, 11th Edition, Volume 7, Slice 6",['Various'],./data/3/2/4/2/32423/32423.txt
Maurice Tiernay Soldier of Fortune,['Charles James Lever'],./data/3/2/4/2/32425/32425.txt
A Synopsis of the North American Lagomorpha,['E. Raymond Hall'],./data/3/2/4/2/32426/32426-0.txt
A Synopsis of the North American Lagomorpha,['E. Raymond Hall'],./data/3/2/4/2/32426/32426.txt
Category Phoenix,['Boyd Ellanby'],./data/3/2/4/2/32427/32427.txt
The Brightener,['C.N. Williamson'],./data/3/2/4/2/32428/32428.txt
The Mountain Girl,['Payne Erskine'],./data/3/2/4/2/32429/32429.txt
The Practical Joke,['Anonymous'],./data/3/2/4/3/32430/32430.txt
The Model of a Judge,['William Morrison'],./data/3/2/4/3/32431/32431.txt
Fidelity,['Susan Glaspell'],./data/3/2/4/3/32432/32432.txt
How to See a Play,['Richard Burton'],./data/3/2/4/3/32433/32433.txt
All In The Mind,['Gene L. Henderson'],./data/3/2/4/3/32434/32434.txt
Every-Day Errors of Speech,['L.P. Meredith'],./data/3/2/4/3/32435/32435-0.txt
Every-Day Errors of Speech,['L.P. Meredith'],./data/3/2/4/3/32435/32435.txt
Duel on Syrtis,['Poul William Anderson'],./data/3/2/4/3/32436/32436.txt
The Automobile Girls at Chicago,['Laura Dent Crane'],./data/3/2/4/3/32437/32437.txt
The Book of Courage,['John Thomson Faris'],./data/3/2/4/3/32438/32438.txt
"The Doctor, his Wife, and the Clock",['Anna Katharine Green'],./data/3/2/4/3/32439/32439-0.txt
"The Doctor, his Wife, and the Clock",['Anna Katharine Green'],./data/3/2/4/3/32439/32439.txt
Cap'n Eri,['Lincoln'],./data/3/2/4/3240/3240.txt
Corporal Cameron,['Ralph Connor'],./data/3/2/4/3241/3241.txt
The Doctor,['Ralph Connor'],./data/3/2/4/3242/3242.txt
Glengarry Schooldays,['Ralph Connor'],./data/3/2/4/3243/3243.txt
To Him That Hath,['Ralph Connor'],./data/3/2/4/3244/3244.txt
Black Rock,['Ralph Connor'],./data/3/2/4/3245/3245.txt
"The Mirror of Literature, Amusement, and Instruction, No. 365",['Various'],./data/3/2/4/3246/3246.txt
The Patrol of the Sun Dance Trail,['Ralph Connor'],./data/3/2/4/3247/3247.txt
The Sky Pilot,['Ralph Connor'],./data/3/2/4/3248/3248.txt
The Major,['Ralph Connor'],./data/3/2/4/3249/3249.txt
Dave Dawson at Dunkirk,['Robert Sydney Bowen'],./data/3/2/4/4/32440/32440.txt
Gertrude's Marriage,['W. Heimburg'],./data/3/2/4/4/32442/32442.txt
Saga of Halfred the Sigskald,['Felix Dahn'],./data/3/2/4/4/32443/32443.txt
Tales from the German.  Volume II.,['Carl Franz van der Velde'],./data/3/2/4/4/32444/32444.txt
The Pain and Sorrow of Evil Marriage,['Wynkyn de Worde'],./data/3/2/4/4/32445/32445-0.txt
The Pain and Sorrow of Evil Marriage,['Wynkyn de Worde'],./data/3/2/4/4/32445/32445.txt
Waldfried,['Berthold Auerbach'],./data/3/2/4/4/32446/32446.txt
The Thing in the Attic,['James Benjamin Blish'],./data/3/2/4/4/32447/32447.txt
The Statue,['Mari Wolf'],./data/3/2/4/4/32448/32448.txt
Japanese Girls and Women,['Alice Mabel Bacon'],./data/3/2/4/4/32449/32449-0.txt
Japanese Girls and Women,['Alice Mabel Bacon'],./data/3/2/4/4/32449/32449.txt
Women of Early Christianity,['Alfred  Brittain'],./data/3/2/4/5/32451/32451-0.txt
Women of Early Christianity,['Alfred  Brittain'],./data/3/2/4/5/32451/32451.txt
"British Sports, for the Amusement of Children",['William Belch'],./data/3/2/4/5/32452/32452.txt
Molly Brown's Sophomore Days,['Nell Speed'],./data/3/2/4/5/32453/32453.txt
Calvert and Penn,['Brantz Mayer'],./data/3/2/4/5/32454/32454.txt
Christmas Eve and Christmas Day,['Edward E. Hale'],./data/3/2/4/5/32455/32455.txt
R.E.H.,['Robert Hayward Barlow'],./data/3/2/4/5/32456/32456.txt
Pioneer,['William Hardy'],./data/3/2/4/5/32457/32457.txt
After Two Nights of the Ear-ache,['Francis Hard'],./data/3/2/4/5/32458/32458.txt
"The Poetical Works of William Wordsworth, Volume IV (of 8)",['William Wordsworth'],./data/3/2/4/5/32459/32459.txt
The Boy Scouts for Uncle Sam,['John Henry Goldfrap'],./data/3/2/4/6/32460/32460.txt
The Scarlet Banner,['Felix Dahn'],./data/3/2/4/6/32461/32461.txt
Warrior of the Dawn,['Howard Carleton Browne'],./data/3/2/4/6/32462/32462.txt
"The Justice and Necessity of Taxing the American Colonies, Demonstrated",['Unknown'],./data/3/2/4/6/32463/32463.txt
A Supplication for the Beggars,['Simon Fish'],./data/3/2/4/6/32464/32464.txt
The Whelps of the Wolf,['George Marsh'],./data/3/2/4/6/32465/32465.txt
The Wouldbegoods,['E. Nesbit'],./data/3/2/4/6/32466/32466.txt
The Medley,['Anonymous'],./data/3/2/4/6/32467/32467.txt
The Last of Mrs. DeBrugh,['H. Sivia'],./data/3/2/4/6/32468/32468.txt
Here Lies,['H.W. Guernsey'],./data/3/2/4/6/32469/32469.txt
Isle of the Undead,['Lloyd Arthur Eshbach'],./data/3/2/4/7/32470/32470.txt
Stories Pictures Tell,['Flora Carpenter'],./data/3/2/4/7/32471/32471-0.txt
Stories Pictures Tell,['Flora Carpenter'],./data/3/2/4/7/32471/32471.txt
Food in War Time,['Graham Lusk'],./data/3/2/4/7/32472/32472.txt
The Buttoned Sky,['Geoff St. Reynard'],./data/3/2/4/7/32473/32473.txt
"The Memoirs of the Conquistador Bernal Diaz del Castillo, Vol 1 (of 2)",['Bernal Diaz del Castillo'],./data/3/2/4/7/32474/32474.txt
"The Memoirs of the Conquistador Bernal Diaz del Castillo, Vol 2 (of 2)",['Bernal Diaz del Castillo'],./data/3/2/4/7/32475/32475.txt
The Twelve Months of the Year,['Unknown'],./data/3/2/4/7/32476/32476.txt
The Future of English Poetry,['Edmund Gosse'],./data/3/2/4/7/32477/32477.txt
Tales from the German.  Volume I.,['Carl Franz van der Velde'],./data/3/2/4/7/32478/32478.txt
The Intelligence of Woman,['W.L. George'],./data/3/2/4/7/32479/32479.txt
The Introduction of Self-Registering Meteorological Instruments,['Robert P. Multhauf'],./data/3/2/4/8/32482/32482.txt
Sketches of Church History,['James Craigie Robertson'],./data/3/2/4/8/32483/32483.txt
Moon Glow,['G.L. Vandenburg'],./data/3/2/4/8/32484/32484.txt
The Giants From Outer Space,['Geoff St. Reynard'],./data/3/2/4/8/32485/32485.txt
The Legion of Lazarus,['Edmond Hamilton'],./data/3/2/4/8/32486/32486.txt
A Gift For Terra,['Fox B. Holden'],./data/3/2/4/8/32487/32487.txt
Just So Stories,['Rudyard Kipling'],./data/3/2/4/8/32488/32488.txt
Stories Pictures Tell,['Flora Carpenter'],./data/3/2/4/8/32489/32489-0.txt
Stories Pictures Tell,['Flora Carpenter'],./data/3/2/4/8/32489/32489.txt
Hernando Cortez,['John S.C. Abbott'],./data/3/2/4/9/32490/32490.txt
The Wild Swans at Coole,['William Butler  Yeats'],./data/3/2/4/9/32491/32491.txt
Endless Amusement,['Unknown'],./data/3/2/4/9/32492/32492.txt
Witch-Burning,['Mary Elizabeth Counselman'],./data/3/2/4/9/32493/32493.txt
"Notes and Queries, Number 80, May 10, 1851",['Various'],./data/3/2/4/9/32495/32495.txt
Helen Grant's Schooldays,['Amanda M. Douglas'],./data/3/2/4/9/32496/32496.txt
The Brain,['Alexander Blade'],./data/3/2/4/9/32498/32498.txt
To a Skull on My Bookshelf,['Elizabeth Virgins Raplee'],./data/3/2/4/9/32499/32499.txt
Discussion on American Slavery,['George Thompson'],./data/3/2/5/0/32500/32500.txt
The Golden Age,['Kenneth Grahame'],./data/3/2/5/0/32501/32501-0.txt
The Golden Age,['Kenneth Grahame'],./data/3/2/5/0/32501/32501.txt
What Happened to Inger Johanne,['Dikken Zwilgmeyer'],./data/3/2/5/0/32502/32502.txt
Swamp Demons,['C.A. Butz'],./data/3/2/5/0/32503/32503.txt
All About the Three Little Pigs,['Anonymous'],./data/3/2/5/0/32504/32504.txt
The Systematics of the Frogs of the Hyla Rubra Group in Middle America,['Juan R. Leon'],./data/3/2/5/0/32505/32505.txt
"Notes and Queries, Number 228, March 11, 1854",['Various'],./data/3/2/5/0/32506/32506.txt
The Planters of Colonial Virginia,['Thomas J. Wertenbaker'],./data/3/2/5/0/32507/32507.txt
The Blind Lion of the Congo,['Elliott Whitney'],./data/3/2/5/0/32508/32508.txt
The Life of William Ewart Gladstone (Vol 2 of 3),['John Morley'],./data/3/2/5/1/32510/32510-0.txt
The Life of William Ewart Gladstone (Vol 2 of 3),['John Morley'],./data/3/2/5/1/32510/32510.txt
Margaret Fuller (Marchesa Ossoli),['Julia Ward Howe'],./data/3/2/5/1/32511/32511-0.txt
Margaret Fuller (Marchesa Ossoli),['Julia Ward Howe'],./data/3/2/5/1/32511/32511.txt
"Historia Amoris: A History of Love, Ancient and Modern",['Edgar Saltus'],./data/3/2/5/1/32512/32512.txt
"The Third Little Pet Book, with the Tale of Mop and Frisk",['Frances Elizabeth Barrow'],./data/3/2/5/1/32513/32513.txt
Pledged to the Dead,['Seabury Quinn'],./data/3/2/5/1/32514/32514.txt
"The Maner of the Tryumphe of Caleys and Bulleyn and The Noble Tryumphant Coronacyon of Quene Anne, Wyfe unto the Most Noble Kynge Henry VIII",['Wynkyn de Worde'],./data/3/2/5/1/32515/32515.txt
A Marriage at Sea,['W. Clark Russell'],./data/3/2/5/1/32516/32516.txt
Black Forest Village Stories,['Berthold Auerbach'],./data/3/2/5/1/32517/32517.txt
The Adventures of a Cat,['Alfred Elwes'],./data/3/2/5/1/32518/32518.txt
Hildegarde's Harvest,['Laura E. Richards'],./data/3/2/5/2/32520/32520.txt
Keep-Well Stories for Little Folks,['May Farinholt-Jones'],./data/3/2/5/2/32521/32521.txt
Mr. Spaceship,['Philip K. Dick'],./data/3/2/5/2/32522/32522.txt
Mrs. Turner's Cautionary Stories,['Elizabeth Turner'],./data/3/2/5/2/32523/32523.txt
A Fourth Form Friendship,['Angela Brazil'],./data/3/2/5/2/32524/32524-0.txt
A Fourth Form Friendship,['Angela Brazil'],./data/3/2/5/2/32524/32524.txt
The Curlytops at Uncle Frank's Ranch,['Howard R. Garis'],./data/3/2/5/2/32525/32525.txt
Alphonso and Marina,['Jean-Pierre Claris de Florian'],./data/3/2/5/2/32527/32527.txt
The Lusiad,['Luís de Camões'],./data/3/2/5/2/32528/32528-0.txt
