TITLE,AUTHOR,FILEPATH,GENRE
The Ruby of Kishmoor,['Howard Pyle'],./data/3/6/8/3687/3687.txt,Fantasy
Progress Report,['Mark Clifton'],./data/3/6/8/6/36867/36867.txt,Science Fiction
An Occurrence at Owl Creek,['Ambrose Bierce'],./data/3/7/375/375.txt,Horror
A Journey to the Interior of the Earth,['Jules Verne'],./data/3/7/4/3748/3748.txt,Science Fiction
Comet's Burial,['Raymond Zinke Gallun'],./data/3/7/4/4/37448/37448.txt,Science Fiction
"Sentiment, Inc.",['Poul William Anderson'],./data/3/7/6/5/37653/37653.txt,Science Fiction
The Jewel of Seven Stars,['Bram Stoker'],./data/3/7/8/3781/3781.txt,Horror
We're Civilized!,"['Mark Clifton', 'Alex Apostolides']",./data/3/8/2/8/38287/38287.txt,Science Fiction
The Redheaded Outfield and Other Baseball Stories,['Zane Grey'],./data/3/8/385/385.txt,Western
The Great God Pan,['Arthur Machen'],./data/3/8/389/389.txt,Horror
West Of The Sun,['Edgar Pangborn'],./data/3/9/5/7/39572/39572.txt,Science Fiction
Arsene Lupin,['Edgar Jepson'],./data/4/0/1/4014/4014.txt,Crime Fiction
The Hollow Needle,['Maurice Leblanc'],./data/4/0/1/4017/4017.txt,Crime Fiction
Japanese Fairy Tales,['Yei Theodora Ozaki'],./data/4/0/1/4018/4018.txt,"Children's Myths, Fairy Tales, etc."
The Barrier,['Rex Beach'],./data/4/0/8/4082/4082.txt,Western
A Traveler in Time,['August Derleth'],./data/4/0/9/5/40953/40953.txt,Science Fiction
Potential Enemy,['Mack Reynolds'],./data/4/0/9/5/40954/40954.txt,Science Fiction
Luna Escapade,['H.B. Fyfe'],./data/4/0/9/6/40961/40961.txt,Science Fiction
Tony and the Beetles,['Philip K. Dick'],./data/4/0/9/6/40964/40964.txt,Science Fiction
Desire No More,['Algirdas Jonas Budrys'],./data/4/0/9/6/40968/40968.txt,Science Fiction
The Mating of the Moons,"[""Kenneth O'Hara""]",./data/4/0/9/6/40969/40969.txt,Science Fiction
Exploiter's End,['James Causey'],./data/4/0/9/7/40970/40970.txt,Science Fiction
The Butterfly Kiss,['Arthur Dekker Savage'],./data/4/0/9/9/40991/40991.txt,Science Fiction
The Martian,['Allen Glasser'],./data/4/0/9/9/40992/40992.txt,Science Fiction
Spacewrecked on Venus,['Neil R. Jones'],./data/4/0/9/9/40993/40993.txt,Science Fiction
The Revolt of the Star Men,['Raymond Gallun'],./data/4/1/0/2/41027/41027.txt,Science Fiction
The Moon Destroyers,['Monroe K. Ruch'],./data/4/1/0/2/41029/41029.txt,Science Fiction
The Onslaught from Rigel,['Fletcher Pratt'],./data/4/1/0/4/41049/41049.txt,Science Fiction
The Final Figure,['Samuel Kimball Merwin'],./data/4/1/0/6/41062/41062.txt,Science Fiction
The Chapter Ends,['Poul William Anderson'],./data/4/1/0/6/41064/41064.txt,Science Fiction
The Metal Moon,['Everett C. Smith'],./data/4/1/0/8/41084/41084.txt,Science Fiction
Astounding Stories of Super-Science January 1930,['Victor Rousseau'],./data/4/1/4/8/41481/41481.txt,Science Fiction
The Magic of Oz,['L. Frank Baum'],./data/4/1/419/419.txt,Fantasy
The Hanging Stranger,['Philip K. Dick'],./data/4/1/5/6/41562/41562.txt,Science Fiction
Consignment,['Alan E. Nourse'],./data/4/1/5/6/41565/41565.txt,Science Fiction
The Red Dust,['Murray Leinster'],./data/4/1/5/8/41586/41586.txt,Science Fiction
"Futuria Fantasia, Summer 1939",['Ray Bradbury'],./data/4/1/6/2/41622/41622.txt,Science Fiction
"Futuria Fantasia, Fall 1939",['Ray Bradbury'],./data/4/1/6/2/41624/41624.txt,Science Fiction
"Futuria Fantasia, Winter 1940",['Ray Bradbury'],./data/4/1/6/2/41627/41627.txt,Science Fiction
The Forgotten Planet,['Murray Leinster'],./data/4/1/6/3/41637/41637.txt,Science Fiction
"Futuria Fantasia, Spring 1940",['Various'],./data/4/1/6/5/41651/41651.txt,Science Fiction
The Syndic,['C.M. Kornbluth'],./data/4/1/7/1/41714/41714.txt,Science Fiction
Captives of the Flame,['Samuel R. Delany'],./data/4/1/9/0/41905/41905.txt,Science Fiction
The Jewels of Aptor,['Samuel R. Delany'],./data/4/1/9/8/41981/41981.txt,Science Fiction
And Then the Town Took Off,['Richard Wilson'],./data/4/2/1/1/42111/42111.txt,Science Fiction
The Hyborian Age,['Robert E. Howard'],./data/4/2/1/8/42182/42182.txt,Science Fiction
Queen of the Black Coast,['Robert E. Howard'],./data/4/2/1/8/42183/42183.txt,Science Fiction
Shadows in the Moonlight,['Robert E. Howard'],./data/4/2/1/8/42188/42188.txt,Science Fiction
Shadows in Zamboula,['Robert E. Howard'],./data/4/2/1/9/42196/42196.txt,Science Fiction
The Devil in Iron,['Robert E. Howard'],./data/4/2/2/0/42209/42209.txt,Science Fiction
A Witch Shall Be Born,['Robert E. Howard'],./data/4/2/2/2/42227/42227.txt,Science Fiction
Jewels of Gwahlur,['Robert E. Howard'],./data/4/2/2/3/42236/42236.txt,Science Fiction
The Hour of the Dragon,['Robert E. Howard'],./data/4/2/2/4/42243/42243.txt,Science Fiction
Beyond the Black River,['Robert E. Howard'],./data/4/2/2/5/42254/42254.txt,Science Fiction
The People of the Black Circle,['Robert E. Howard'],./data/4/2/2/5/42259/42259.txt,Science Fiction
Dorothy and the Wizard in Oz,['L. Frank Baum.'],./data/4/2/420/420.txt,Fantasy
Kidnapped,['Robert Louis Stevenson'],./data/4/2/421/421.txt,Adventure
Gods of the North,['Robert E. Howard'],./data/4/2/6/6/42664/42664.txt,Science Fiction
Don Rodriguez,"['Edward John Moreton Drax Plunkett', 'Baron', 'Dunsany']",./data/4/2/8/4282/4282.txt,Fantasy
Creatures of the Abyss,['Murray Leinster'],./data/4/2/9/0/42901/42901.txt,Science Fiction
Gladiator,['Philip Wylie'],./data/4/2/9/1/42914/42914.txt,Science Fiction
Nightmare Planet,['Murray Leinster'],./data/4/2/9/8/42987/42987.txt,Science Fiction
Ripeness is All,['Jesse Roarke'],./data/4/3/0/3/43038/43038.txt,Science Fiction
Double or Nothing,['Jack Sharkey'],./data/4/3/0/4/43041/43041.txt,Science Fiction
Planet of Dread,['Murray Leinster'],./data/4/3/0/4/43046/43046.txt,Science Fiction
The Piebald Hippogriff,['Karen Anderson'],./data/4/3/0/4/43048/43048.txt,Science Fiction
First on the Moon,['Jeff Sutton'],./data/4/3/2/3/43235/43235.txt,Science Fiction
The Master Key,['L. Frank Baum'],./data/4/3/436/436.txt,Fantasy
Sky Island,['L. Frank Baum'],./data/4/3/5/4356/4356.txt,Fantasy
American Fairy Tales,['L. Frank Baum'],./data/4/3/5/4357/4357.txt,"Children's Myths, Fairy Tales, etc."
The Sea Fairies,['L. Frank Baum'],./data/4/3/5/4358/4358.txt,Fantasy
Hira Singh,['Talbot Mundy'],./data/4/4/0/4400/4400.txt,Adventure
Dr. Jekyll and Mr. Hyde,['Robert Louis Stevenson'],./data/4/42/42.txt,Horror
The Strange Case Of Dr. Jekyll And Mr. Hyde,['Robert Louis Stevenson'],./data/4/43/43.txt,Horror
The Door in the Wall And Other Stories,['H.G. Wells'],./data/4/5/456/456.txt,Science Fiction
The Border Legion,['Zane Grey'],./data/4/5/5/4552/4552.txt,Western
The Fantasy Fan September 1933,['Various'],./data/4/6/2/2/46222/46222.txt,Science Fiction
"The Fantasy Fan, October 1933",['Various'],./data/4/6/3/3/46339/46339.txt,Science Fiction
The Fantasy Fan November 1933,['Charles D. Hornig'],./data/4/6/5/3/46534/46534.txt,Science Fiction
The Fantasy Fan December 1933,['Charles D. Hornig'],./data/4/6/5/3/46535/46535.txt,Science Fiction
The Fantasy Fan January 1934,['Various'],./data/4/6/6/1/46615/46615.txt,Science Fiction
The Fantasy Fan February 1934,['Various'],./data/4/6/6/1/46616/46616.txt,Science Fiction
The U.P. Trail,['Zane Grey'],./data/4/6/8/4684/4684.txt,Western
An African Millionaire,['Grant Allen'],./data/4/7/1/4715/4715.txt,Crime Fiction
The Road to Oz,['L. Frank Baum'],./data/4/8/485/485.txt,Fantasy
Ozma of Oz,['L. Frank Baum'],./data/4/8/486/486.txt,Fantasy
"The Fantasy Fan, March, 1934",['Various'],./data/4/8/8/6/48866/48866-0.txt,Science Fiction
Rough Beast,['Roger Dee'],./data/4/8/8/8/48880/48880-0.txt,Science Fiction
Brightside Crossing,['Alan Edward Nourse'],./data/4/9/1/6/49165/49165-0.txt,Science Fiction
The Blind Spot,['Austin Hall'],./data/4/9/2/4920/4920.txt,Science Fiction
Bar-20 Days,['Clarence E. Mulford'],./data/4/9/2/4922/4922.txt,Western
Lord Tedric,['Edward Elmer Smith'],./data/4/9/4/6/49462/49462.txt,Science Fiction
The Fantasy Fan April 1934,['Various'],./data/4/9/5/1/49511/49511.txt,Science Fiction
First Lensman,['Edward Elmer Smith'],./data/4/9/5/2/49525/49525-8.txt,Science Fiction
A Man Obsessed,['Alan Edward Nourse'],./data/4/9/5/3/49531/49531.txt,Science Fiction
Tedric,['Edward Elmer Smith'],./data/4/9/6/5/49651/49651.txt,Science Fiction
The Machine That Floats,['Joe Gibson'],./data/4/9/6/9/49693/49693.txt,Science Fiction
Spinifex and Sand,['David W Carnegie'],./data/4/9/7/4975/4975.txt,Western
What Do You Read?,['Boyd Ellanby'],./data/4/9/7/5/49754/49754.txt,Science Fiction
Diagnosis,['R.A. Palmer'],./data/4/9/7/6/49762/49762.txt,Science Fiction
Business For the Lawyers,['Ralph Robin'],./data/4/9/7/6/49767/49767.txt,Science Fiction
Publicity Stunt,['Robert Moore Williams'],./data/4/9/7/7/49779/49779.txt,Science Fiction
Junior,['Robert Abernathy'],./data/4/9/8/0/49809/49809.txt,Science Fiction
The Lights on Precipice Peak,['Stephen Tall'],./data/4/9/8/2/49826/49826.txt,Science Fiction
Jack of No Trades,['Evelyn E. Smith'],./data/4/9/8/3/49838/49838.txt,Science Fiction
The Hidden Children,['Robert W. Chambers'],./data/4/9/8/4984/4984-8.txt,Western
The Gravity Business,['James E. Gunn'],./data/4/9/8/9/49897/49897-8.txt,Science Fiction
The Snare,['Richard R. Smith'],./data/4/9/9/0/49901/49901.txt,Science Fiction
Five Thousand Miles Underground,['Roy Rockwood'],./data/4/9/9/4994/4994.txt,Science Fiction
The Wailing Asteroid,['Murray Leinster'],./data/5/0/0/2/50022/50022-8.txt,Science Fiction
People Minus X,['Raymond Zinke Gallun'],./data/5/0/0/6/50063/50063-8.txt,Science Fiction
The Dwindling Years,['Lester Del Rey'],./data/5/0/1/0/50103/50103-0.txt,Science Fiction
The Dunwich Horror,['H.P. Lovecraft'],./data/5/0/1/3/50133/50133-8.txt,Science Fiction
Doomsday Eve,['Robert Moore Williams'],./data/5/0/1/3/50138/50138.txt,Science Fiction
Space Station 1,['Frank Belknap Long'],./data/5/0/2/9/50290/50290-8.txt,Science Fiction
The Diamond Lens,"[""Fitz-James O'Brien""]",./data/5/0/3/3/50332/50332-8.txt,Science Fiction
Operation Interstellar,['George O. Smith'],./data/5/0/4/0/50406/50406-8.txt,Science Fiction
Master of Life and Death,['Robert Silverberg'],./data/5/0/4/4/50441/50441-8.txt,Science Fiction
Recruit for Andromeda,['Milton Lesser'],./data/5/0/4/4/50449/50449.txt,Science Fiction
The Dark Other,['Stanley G. Weinbaum'],./data/5/0/5/6/50561/50561.txt,Science Fiction
Falcons of Narabedla,['Marion Zimmer Bradley'],./data/5/0/5/6/50566/50566.txt,Science Fiction
The Green Odyssey,['Philip José Farmer'],./data/5/0/5/7/50571/50571-8.txt,Science Fiction
A Thousand Degrees Below Zero,['Murray Leinster'],./data/5/0/5/8/50585/50585-8.txt,Science Fiction
Desert Gold,['Zane Grey'],./data/5/0/502/502.txt,Western
The Silver Menace,['Murray Leinster'],./data/5/0/6/2/50622/50622-8.txt,Science Fiction
The Rainbow Trail,['Zane Grey'],./data/5/0/6/5067/5067.txt,Western
The Secret Martians,['Jack Sharkey'],./data/5/0/6/6/50668/50668.txt,Science Fiction
The Planet Mappers,['E. Everett Evans'],./data/5/0/6/8/50682/50682.txt,Science Fiction
Venus Boy,['Lee Sutton'],./data/5/0/7/0/50702/50702.txt,Science Fiction
One Against the Moon,['Donald A. Wollheim'],./data/5/0/7/1/50713/50713.txt,Science Fiction
Juju,['Murray Leinster'],./data/5/0/7/1/50719/50719-8.txt,Science Fiction
Address: Centauri,['F.L. Wallace'],./data/5/0/7/3/50736/50736.txt,Science Fiction
Later Than You Think,['Fritz Leiber'],./data/5/0/7/5/50753/50753.txt,Science Fiction
The Snowball Effect,['Katherine MacLean'],./data/5/0/7/6/50766/50766.txt,Science Fiction
Contagion,['Katherine MacLean'],./data/5/0/7/7/50774/50774.txt,Science Fiction
The Alien,['Raymond F. Jones'],./data/5/0/7/8/50783/50783-8.txt,Science Fiction
Shipping Clerk,['William Morrison'],./data/5/0/7/9/50796/50796.txt,Science Fiction
Bimmie Says,['Sydney Van Scyoc'],./data/5/0/8/0/50800/50800.txt,Science Fiction
A City Near Centaurus,['Bill Doede'],./data/5/0/8/0/50802/50802.txt,Science Fiction
How to Make Friends,['Jim Harmon'],./data/5/0/8/1/50818/50818.txt,Science Fiction
A Bad Day for Sales,['Fritz Leiber'],./data/5/0/8/1/50819/50819.txt,Science Fiction
The Moons of Mars,['Dean Evans'],./data/5/0/8/2/50826/50826.txt,Science Fiction
Orphans of the Void,['Michael Shaara'],./data/5/0/8/2/50827/50827.txt,Science Fiction
The Awakening,['Jack Sharkey'],./data/5/0/8/3/50834/50834.txt,Science Fiction
The Luckiest Man in Denv,['Simon Eisner'],./data/5/0/8/3/50835/50835.txt,Science Fiction
Green Grew the Lasses,['Ruth Laura Wainwright'],./data/5/0/8/4/50842/50842.txt,Science Fiction
Proof of the Pudding,['Robert Sheckley'],./data/5/0/8/4/50844/50844.txt,Science Fiction
Tea Tray in the Sky,['Evelyn E. Smith'],./data/5/0/8/4/50847/50847-8.txt,Science Fiction
Soldier Boy,['Michael Shaara'],./data/5/0/8/4/50848/50848.txt,Science Fiction
Alien Minds,['E. Everett Evans'],./data/5/0/8/6/50863/50863.txt,Science Fiction
The Highest Mountain,['Bryce Walton'],./data/5/0/8/6/50868/50868.txt,Science Fiction
A Gleeb for Earth,['Charles Shafhauser'],./data/5/0/8/6/50869/50869.txt,Science Fiction
Not Fit for Children,['Evelyn E. Smith'],./data/5/0/8/7/50872/50872.txt,Science Fiction
Earthbound,['Lester del Rey'],./data/5/0/8/7/50876/50876.txt,Science Fiction
Education of a Martian,['Joseph Shallit'],./data/5/0/8/7/50877/50877.txt,Science Fiction
Today is Forever,['Roger Dee'],./data/5/0/8/8/50884/50884.txt,Science Fiction
The Weather on Mercury,['William Morrison'],./data/5/0/8/8/50885/50885-8.txt,Science Fiction
Half past Alligator,['Donald Colvin'],./data/5/0/8/8/50889/50889.txt,Science Fiction
The Birds of Lorrane,['Bill Doede'],./data/5/0/8/9/50890/50890.txt,Science Fiction
My Lady Selene,['Magnus Ludens'],./data/5/0/8/9/50892/50892.txt,Science Fiction
The Great Nebraska Sea,['Allan Danzig'],./data/5/0/8/9/50893/50893.txt,Science Fiction
On the Fourth Planet,['J.F. Bone'],./data/5/0/9/0/50904/50904.txt,Science Fiction
Yesterday House,['Fritz Leiber'],./data/5/0/9/0/50905/50905.txt,Science Fiction
"$1,000 A Plate",['Jack McKenty'],./data/5/0/9/2/50921/50921.txt,Science Fiction
The Serpent River,['Don Wilcox'],./data/5/0/9/2/50923/50923.txt,Science Fiction
Sweet Tooth,['Robert F. Young'],./data/5/0/9/2/50924/50924-8.txt,Science Fiction
Hot Planet,['Hal Clement'],./data/5/0/9/2/50928/50928.txt,Science Fiction
"Star, Bright",['Mark Clifton'],./data/5/0/9/3/50935/50935.txt,Science Fiction
Man in a Sewing Machine,['L.J. Stecher'],./data/5/0/9/3/50936/50936-8.txt,Science Fiction
Wailing Wall,['Roger Dee'],./data/5/0/9/4/50940/50940-8.txt,Science Fiction
Point of Departure,['Vaughan Shelton'],./data/5/0/9/4/50945/50945.txt,Science Fiction
Of All Possible Worlds,['William Tenn'],./data/5/0/9/4/50948/50948.txt,Science Fiction
End as a World,['F.L. Wallace'],./data/5/0/9/5/50959/50959.txt,Science Fiction
Heart of the Sunset,['Rex Beach'],./data/5/0/9/5099/5099.txt,Western
Big Ancestor,['F.L. Wallace'],./data/5/0/9/6/50969/50969.txt,Science Fiction
The Problem Makers,['Robert P. Hoskins'],./data/5/0/9/7/50971/50971.txt,Science Fiction
The Freelancer,['Robert Zacks'],./data/5/0/9/8/50980/50980.txt,Science Fiction
Garrity's Annuities,['David Mason'],./data/5/0/9/8/50981/50981.txt,Science Fiction
Bodyguard,['Christopher Grimm'],./data/5/0/9/8/50988/50988.txt,Science Fiction
The Nostalgia Gene,['Roy Hutchins'],./data/5/0/9/8/50989/50989.txt,Science Fiction
Delay in Transit,['F.L. Wallace'],./data/5/0/9/9/50998/50998.txt,Science Fiction
Med Ship Man,['Murray Leinster'],./data/5/0/9/9/50999/50999.txt,Science Fiction
Two Weeks in August,['Frank M. Robinson'],./data/5/1/0/0/51008/51008.txt,Science Fiction
Picture Bride,['William Morrison'],./data/5/1/0/0/51009/51009.txt,Science Fiction
Jaywalker,['Ross Rocklynne'],./data/5/1/0/2/51027/51027.txt,Science Fiction
The Protector,['Betsy Curtis'],./data/5/1/0/2/51028/51028.txt,Science Fiction
Up For Renewal,['Lucius Daniel'],./data/5/1/0/3/51035/51035.txt,Science Fiction
Second Childhood,['Clifford D. Simak'],./data/5/1/0/3/51037/51037.txt,Science Fiction
...And It Comes Out Here,['Lester del Rey'],./data/5/1/0/4/51046/51046.txt,Science Fiction
Pollony Undiverted,['Sydney Van Scyoc'],./data/5/1/0/4/51047/51047.txt,Science Fiction
Man's Best Friend,['Evelyn E. Smith'],./data/5/1/0/5/51050/51050-8.txt,Science Fiction
Judas Ram,['Sam Merwin'],./data/5/1/0/5/51053/51053.txt,Science Fiction
Shamar's War,['Kris Neville'],./data/5/1/0/7/51072/51072.txt,Science Fiction
Don't Shoot,['Robert Zacks'],./data/5/1/0/7/51074/51074.txt,Science Fiction
A Stone and a Spear,['Raymond F. Jones'],./data/5/1/0/7/51075/51075.txt,Science Fiction
The Waker Dreams,['Richard Matheson'],./data/5/1/0/7/51076/51076-8.txt,Science Fiction
The Amateurs,['Alan Cogan'],./data/5/1/0/8/51081/51081.txt,Science Fiction
Coming Attraction,['Fritz Leiber'],./data/5/1/0/8/51082/51082.txt,Science Fiction
The Deep One,['Neil P. Ruzic'],./data/5/1/0/9/51091/51091.txt,Science Fiction
Rattle OK,['Harry Warner'],./data/5/1/0/9/51092/51092.txt,Science Fiction
Nice Girl With 5 Husbands,['Fritz Leiber'],./data/5/1/1/0/51101/51101-8.txt,Science Fiction
The Sentimentalists,['Murray Leinster'],./data/5/1/1/0/51102/51102-8.txt,Science Fiction
The Other Now,['Murray Leinster'],./data/5/1/1/1/51112/51112.txt,Science Fiction
Transfer Point,['Anthony Boucher'],./data/5/1/1/1/51115/51115-8.txt,Science Fiction
Spoken For,['William Morrison'],./data/5/1/1/2/51121/51121.txt,Science Fiction
The Men in the Walls,['William Tenn'],./data/5/1/1/2/51122/51122.txt,Science Fiction
Mars is my Destination,['Frank Belknap Long'],./data/5/1/1/2/51125/51125.txt,Science Fiction
The Princess and the Physicist,['Evelyn E. Smith'],./data/5/1/1/2/51126/51126.txt,Science Fiction
A Gift from Earth,['Manly Banister'],./data/5/1/1/2/51129/51129.txt,Science Fiction
Whiskaboom,['Alan Arkin'],./data/5/1/1/3/51132/51132.txt,Science Fiction
Nothing But the Best,['Alan Cogan'],./data/5/1/1/3/51136/51136.txt,Science Fiction
Cause of Death,['Max Tadlock'],./data/5/1/1/3/51137/51137.txt,Science Fiction
Common Denominator,['John D. MacDonald'],./data/5/1/1/4/51148/51148.txt,Science Fiction
Venus is a Man's World,['William Tenn'],./data/5/1/1/5/51150/51150.txt,Science Fiction
Appointment In Tomorrow,['Fritz Leiber'],./data/5/1/1/5/51152/51152.txt,Science Fiction
The Semantic War,['Bill Clothier'],./data/5/1/1/5/51153/51153.txt,Science Fiction
Butterfly 9,['Donald Keith'],./data/5/1/1/6/51167/51167.txt,Science Fiction
Operation Distress,['Lester del Rey'],./data/5/1/1/6/51168/51168.txt,Science Fiction
The Fire and the Sword,['Frank M. Robinson'],./data/5/1/1/7/51170/51170-8.txt,Science Fiction
A Little Journey,['Ray Bradbury'],./data/5/1/1/7/51171/51171.txt,Science Fiction
Inside Earth,['Poul Anderson'],./data/5/1/1/8/51184/51184-8.txt,Science Fiction
All Jackson's Children,['Daniel F. Galouye'],./data/5/1/1/8/51185/51185.txt,Science Fiction
Pictures Don't Lie,['Katherine MacLean'],./data/5/1/1/9/51193/51193.txt,Science Fiction
Made to Measure,['William Campbell Gault'],./data/5/1/1/9/51194/51194.txt,Science Fiction
Volpla,['Wyman Guin'],./data/5/1/2/0/51201/51201.txt,Science Fiction
Name Your Symptom,['Jim Harmon'],./data/5/1/2/0/51202/51202.txt,Science Fiction
A Coffin for Jacob,['Edward W. Ludwig'],./data/5/1/2/0/51203/51203.txt,Science Fiction
"I, the Unspeakable",['Walt Sheldon'],./data/5/1/2/1/51210/51210.txt,Science Fiction
Syndrome Johnny,['Charles Dye'],./data/5/1/2/3/51231/51231.txt,Science Fiction
"Psychotennis, Anyone?",['Lloyd Williams'],./data/5/1/2/3/51232/51232.txt,Science Fiction
The Marching Morons,['C.M. Kornbluth'],./data/5/1/2/3/51233/51233.txt,Science Fiction
Zeritsky's Law,['Ann Griffith'],./data/5/1/2/3/51234/51234.txt,Science Fiction
The Addicts,['William Morrison'],./data/5/1/2/4/51240/51240.txt,Science Fiction
Bridge Crossing,['Dave Dryfoos'],./data/5/1/2/4/51241/51241.txt,Science Fiction
Dead End,['Wallace Macfarlane'],./data/5/1/2/4/51247/51247.txt,Science Fiction
Spacemen Die at Home,['Edward W. Ludwig'],./data/5/1/2/4/51249/51249.txt,Science Fiction
Chain Reaction,['Boyd Ellanby'],./data/5/1/2/5/51255/51255.txt,Science Fiction
The Cool War,['Andrew Fetler'],./data/5/1/2/5/51256/51256-8.txt,Science Fiction
The Furious Rose,['Dean Evans'],./data/5/1/2/5/51257/51257.txt,Science Fiction
A Bad Day for Vermin,['Keith Laumer'],./data/5/1/2/5/51258/51258.txt,Science Fiction
End as a Hero,['Keith Laumer'],./data/5/1/2/6/51267/51267.txt,Science Fiction
The Girls From Earth,['Frank M. Robinson'],./data/5/1/2/6/51268/51268.txt,Science Fiction
Advance Agent,['Christopher Anvil'],./data/5/1/2/7/51273/51273.txt,Science Fiction
Ambition,['William L. Bade'],./data/5/1/2/7/51274/51274.txt,Science Fiction
Pen Pal,['Milton Lesser'],./data/5/1/2/8/51286/51286.txt,Science Fiction
Man of Distinction,['Michael Shaara'],./data/5/1/2/8/51288/51288.txt,Science Fiction
The Man Who Was Six,['F.L. Wallace'],./data/5/1/2/9/51295/51295.txt,Science Fiction
The Sense of Wonder,['Milton Lesser'],./data/5/1/2/9/51296/51296.txt,Science Fiction
The Pilot and the Bushman,['Sylvia Jacobs'],./data/5/1/2/9/51297/51297-8.txt,Science Fiction
A Touch of E Flat,['Joe Gibson'],./data/5/1/3/0/51304/51304.txt,Science Fiction
Confidence Game,['Jim Harmon'],./data/5/1/3/0/51305/51305.txt,Science Fiction
My Lady Greensleeves,['Frederik Pohl'],./data/5/1/3/1/51310/51310.txt,Science Fiction
Make Me An Offer,['Con Blomberg'],./data/5/1/3/1/51311/51311.txt,Science Fiction
Break a Leg,['Jim Harmon'],./data/5/1/3/2/51320/51320.txt,Science Fiction
Prime Difference,['Alan E. Nourse'],./data/5/1/3/2/51321/51321.txt,Science Fiction
I Am A Nucleus,['Stephen Barr'],./data/5/1/3/3/51330/51330-8.txt,Science Fiction
"Swenson, Dispatcher",['R. DeWitt Miller'],./data/5/1/3/3/51331/51331.txt,Science Fiction
Fresh Air Fiend,['Kris Neville'],./data/5/1/3/3/51335/51335.txt,Science Fiction
What is Posat?,['Phyllis Sterling Smith'],./data/5/1/3/3/51336/51336.txt,Science Fiction
The Man Outside,['Evelyn E. Smith'],./data/5/1/3/3/51337/51337.txt,Science Fiction
Citizen Jell,['Michael Shaara'],./data/5/1/3/4/51342/51342.txt,Science Fiction
Voyage to Far N'jurd,['Kris Neville'],./data/5/1/3/4/51344/51344.txt,Science Fiction
No Substitutions,['Jim Harmon'],./data/5/1/3/5/51350/51350.txt,Science Fiction
The Spicy Sound of Success,['Jim Harmon'],./data/5/1/3/5/51351/51351.txt,Science Fiction
Dr. Kometevsky's Day,['Fritz Leiber'],./data/5/1/3/5/51353/51353.txt,Science Fiction
Birds of a Feather,['Robert Silverberg'],./data/5/1/3/6/51361/51361.txt,Science Fiction
Lex,['W.T. Haggert'],./data/5/1/3/6/51362/51362.txt,Science Fiction
Double Standard,['Alfred Coppel'],./data/5/1/3/6/51363/51363.txt,Science Fiction
The Music Master of Babylon,['Edgar Pangborn'],./data/5/1/3/7/51379/51379.txt,Science Fiction
Time In the Round,['Fritz Leiber'],./data/5/1/3/8/51380/51380.txt,Science Fiction
Survival Type,['J.F. Bone'],./data/5/1/3/9/51395/51395.txt,Science Fiction
Not a Creature Was Stirring,['Dean Evans'],./data/5/1/3/9/51396/51396.txt,Science Fiction
People Soup,['Alan Arkin'],./data/5/1/3/9/51397/51397.txt,Science Fiction
Growing Up On Big Muddy,['Charles V. de Vet'],./data/5/1/3/9/51398/51398.txt,Science Fiction
Sea Legs,['Frank Quattrocchi'],./data/5/1/4/0/51407/51407.txt,Science Fiction
Angel's Egg,['Edgar Pangborn'],./data/5/1/4/0/51408/51408.txt,Science Fiction
The Ignoble Savages,['Evelyn E. Smith'],./data/5/1/4/1/51413/51413.txt,Science Fiction
...So They Baked a Cake,['Winston Marks'],./data/5/1/4/1/51414/51414.txt,Science Fiction
License to Steal,['Louis Newman'],./data/5/1/4/2/51420/51420-8.txt,Science Fiction
Man in a Quandary,['L.J. Stecher'],./data/5/1/4/2/51421/51421.txt,Science Fiction
Hunt the Hunter,['Kris Neville'],./data/5/1/4/3/51433/51433.txt,Science Fiction
An Elephant for the Prinkip,['L.J. Stecher'],./data/5/1/4/3/51434/51434.txt,Science Fiction
"The Business, As Usual",['Jack Sharkey'],./data/5/1/4/3/51435/51435.txt,Science Fiction
Bullet With His Name,['Fritz Leiber'],./data/5/1/4/3/51436/51436.txt,Science Fiction
Sordman the Protector,['Tom Purdom'],./data/5/1/4/4/51445/51445.txt,Science Fiction
Moral Equivalent,['Kris Neville'],./data/5/1/4/4/51449/51449.txt,Science Fiction
A Husband for My Wife,['William W. Stuart'],./data/5/1/4/6/51460/51460.txt,Science Fiction
A Pail of Air,['Fritz Leiber'],./data/5/1/4/6/51461/51461.txt,Science Fiction
East In The Morning,['David E. Fisher'],./data/5/1/4/7/51475/51475-8.txt,Science Fiction
Dumbwaiter,['James Stamers'],./data/5/1/4/7/51478/51478.txt,Science Fiction
Perfect Answer,['L.J. Stecher'],./data/5/1/4/8/51482/51482.txt,Science Fiction
The Reluctant Heroes,['Frank M. Robinson'],./data/5/1/4/8/51483/51483.txt,Science Fiction
Kreativity For Kats,['Fritz Leiber'],./data/5/1/4/9/51493/51493.txt,Science Fiction
Beach Scene,['Marshall King'],./data/5/1/4/9/51494/51494.txt,Science Fiction
Bad Memory,['Patrick Fahy'],./data/5/1/4/9/51498/51498.txt,Science Fiction
Blueblood,['Jim Harmon'],./data/5/1/4/9/51499/51499.txt,Science Fiction
The Chasers,['Daniel F. Galouye'],./data/5/1/5/0/51508/51508.txt,Science Fiction
Doorstep,['Keith Laumer'],./data/5/1/5/0/51509/51509.txt,Science Fiction
